exemption_id,company_name,address,approval_date,amount
5016,"Builders Supply Company, Inc.","1400 Marshall St., Shreveport, LA",2015-04-28,28289.53
5017,CB&I Walker La L.L.C.,"30103 Sunland Drive, Walker, LA",2015-04-28,250735.8
5018,"Firestone Polymers, LLC","1801 Highway 108 East, Sulphur, LA",2015-04-28,774209.96
5019,"Boise Cascade Wood Products, LLC","140 Van Ply Road, Oakdale, LA",2015-04-28,702969.82
5020,"Blue Runner Foods, Inc","726 S Burnside Ave, Gonzales, LA",2015-04-28,164709.16
5021,"Laitram, LLC","220 Laitram Lane, Harahan, LA",2015-04-28,200853.66
5022,"Laitram, LLC","220 Laitram Lane, Harahan, LA",2015-04-28,168186.84
5023,"Laitram, LLC","220 Laitram Lane, Harahan, LA",2015-04-28,633906.1
5024,Southland Printing Company Inc,"213 Airport Drive, Shreveport, LA",2015-04-28,34977.38
5025,"Calumet Lubricants Co., L.P.","1756 Old Hwy 7, Cotton Valley, LA",2015-04-28,498591.91
5026,"Mele Printing Company, LLC","619 N. Tyler Street, Covington, LA",2015-04-28,194772.83
5027,"Intralox, LLC","20157 Intralox Drive, Hammond, LA",2015-04-28,96726.14
5028,"Boise Cascade Wood Products, LLC","8835 Hwy 1 N, Lena, LA",2015-04-28,136350.12
5029,Martco L.L.C,"1695 Highway 490, Chopin, LA",2015-04-28,89253.44
5030,"Calumet Lubricants Co., LP","10234 Hwy 157, Princeton, LA",2015-04-28,239688.6
5031,"Calumet Lubricants Co., LP","10234 Hwy 157, Princeton, LA",2015-04-28,606554.34
5032,Gardner Denver Thomas,"4601 Central Avenue, Monroe, LA",2015-04-28,132072.7
5033,Foster Poultry Farms,"6648 Hwy 15, Farmerville, LA",2015-04-28,425441.6
5034,"Gordon Sales, Inc.","5023 Hazel Jones Rd, Bossier City, LA",2015-04-28,5577.71
5035,Hunt Forest Products Inc,"Hwy 165 North, Olla, LA",2015-04-28,76291.09
5036,"Calumet Shreveport Lubricants & Waxes, LLC","3333 Midway Street, Shreveport, LA",2015-04-28,576864.39
5037,"Calumet Shreveport Lubricants & Waxes, LLC","3333 Midway Street, Shreveport, LA",2015-04-28,429449.3
5038,"German Pellets Louisiana, LLC","4915 Hwy 125, Urania, LA",2015-04-28,25719.48
5039,"Calumet Shreveport Lubricants & Waxes, LLC","3333 Midway Street, Shreveport, LA",2015-04-28,253128.18
5040,"Deep Hole Drilling Services, LLC","1231 Petroleum Parkway, Broussard, LA",2015-04-28,125497.28
5041,"Quik Print of New Orleans, Inc","5624 Citrus Blvd, New Orleans, LA",2015-04-28,31437.31
5042,Columbian Chemicals Company,"370 Columbian Chemicals Lane, Centerville, LA",2015-04-28,80923.32
5043,"ASAP Industries, LLC","908 Blimp Road, Houma, LA",2015-04-28,227692.1
5044,"ASAP Industries, LLC","908 Blimp Road, Houma, LA",2015-04-28,10099.24
5045,Innovative Machine Inc.,"626 Iberia St, Youngsville, LA",2015-04-28,24514.39
5046,"Bodycote Thermal Processing, Inc.","116 Southpark Rd., Lafayette, LA",2015-04-28,41197.17
5047,"Bio-Lab, Inc","910 I-10 West, West Lake, LA",2015-04-28,236746.46
5048,Deltech Corporation,"11911 Scenic Hwy, Baton Rouge, LA",2015-04-28,386398.58
5049,Nalco Company,"2660 American Way, Port Allen, LA",2015-04-28,23159.77
5050,"Bradken, Inc.","13040 Foulks Lane, Amite, LA",2015-04-28,138447.8
5051,Arrow Aviation Co LLC,"1318 Smede Hwy, Broussard, LA",2015-04-28,24107.2
5052,"Laitram Machinery, Inc.","220 Laitram Lane, Harahan, LA",2015-04-28,153078.33
5053,"Frederick's Machine and Tool Shop, Inc.","3903 Second Street, New Iberia, LA",2015-04-28,44928
5054,"CF Industries, Inc.","39018 Hwy. 3089, Donaldsonville, LA",2015-04-28,739699.22
5055,"Boise Cascade Wood Products, LLC","225 Studeman St., Florien, LA",2015-04-28,558779.52
5056,"Alma Plantation, LLC","4612 Alma Road, Lakeland, LA",2015-04-28,288769.64
5057,"Compass Minerals Louisiana, Inc.","Cote Blanche Island Hwy 83, Louisa, LA",2015-06-23,201868.88
5058,"Tech Oil Products, Inc.","4308 West Admiral Doyle Dr., New Iberia, LA",2015-04-28,34017.28
5059,"CF Industries, Inc.","39018 Hwy. 3089, Donaldsonville, LA",2015-06-23,510817.32
5060,"Prime Source Machine, LLC","205 Cummings Road, Broussard, LA",2015-06-23,54866.12
5061,"CF Industries, Inc.","39018 Hwy. 3089, Donaldsonville, LA",2015-06-23,648513.85
5062,"CF Industries, Inc.","39018 Hwy. 3089, Donaldsonville, LA",2015-06-23,731209.12
5063,"CF Industries, Inc.","39018 Hwy. 3089, Donaldsonville, LA",2015-06-23,211704.14
5064,"Genesis Crude Oil, L.P.","716 Port Hudson Cemetary Rd., Zachary, LA",2015-10-27,345802.44
5065,"Genesis Crude Oil, L.P.","716 Port Hudson Cemetary Rd., Zachary, LA",2015-10-27,524841.71
5066,"Genesis Crude Oil, L.P.","716 Port Hudson Cemetary Rd., Zachary, LA",2015-10-27,493114.43
5067,"Genesis Crude Oil, L.P.","716 Port Hudson Cemetary Rd., Zachary, LA",2015-10-27,452868.38
5068,"Genesis Crude Oil, L.P.","716 Port Hudson Cemetary Rd., Zachary, LA",2015-10-27,422247.37
5069,"Genesis BR, LLC","1001 Blount Rd., Baton Rouge, LA",2015-10-27,848500
5070,"Genesis BR, LLC","1001 Blount Rd., Baton Rouge, LA",2015-10-27,413384.11
5071,"Genesis BR, LLC","1001 Blount Rd., Baton Rouge, LA",2015-10-27,413384.11
5072,"Genesis BR, LLC","1001 Blount Rd., Baton Rouge, LA",2015-10-27,442438.11
5073,"Genesis BR, LLC","1001 Blount Rd., Baton Rouge, LA",2015-10-27,467399.96
5074,"Genesis BR, LLC","1001 Blount Rd., Baton Rouge, LA",2015-10-27,493653.4
5075,"Genesis BR, LLC","1001 Blount Rd., Baton Rouge, LA",2015-10-27,84612.25
5076,"Genesis BR, LLC","1001 Blount Rd., Baton Rouge, LA",2015-10-27,734208.75
5077,"Genesis BR, LLC","1001 Blount Rd., Baton Rouge, LA",2015-10-27,632415.73
5078,"Genesis BR, LLC","1001 Blount Rd., Baton Rouge, LA",2015-10-27,771735.02
5079,"Genesis Crude Oil, L.P.","716 Port Hudson Cemetary Rd., Zachary, LA",2015-10-27,242969.5
5080,"Genesis BR, LLC","1001 Blount Rd., Baton Rouge, LA",2015-10-27,342849.66
5081,"Genesis BR, LLC","1001 Blount Rd., Baton Rouge, LA",2015-10-27,529868.23
5082,"Genesis BR, LLC","1001 Blount Rd., Baton Rouge, LA",2015-10-27,779179.08
5083,"Genesis BR, LLC","1001 Blount Rd., Baton Rouge, LA",2015-10-27,199186.9
5084,"Genesis Crude Oil, L.P.","716 Port Hudson Cemetary Rd., Zachary, LA",2015-10-27,765381.79
5085,"Genesis Crude Oil, L.P.","716 Port Hudson Cemetary Rd., Zachary, LA",2015-10-27,338721.2
5086,"Genesis BR, LLC","1001 Blount Rd., Baton Rouge, LA",2015-10-27,309145.21
5087,"Genesis Crude Oil, L.P.","716 Port Hudson Cemetary Rd., Zachary, LA",2015-10-27,309026.75
5088,"Genesis BR, LLC","1001 Blount Rd., Baton Rouge, LA",2015-10-27,491092.79
5089,"Genesis Crude Oil, L.P.","716 Port Hudson Cemetary Rd., Zachary, LA",2015-10-27,415375.03
5090,"Genesis BR, LLC","1001 Blount Rd., Baton Rouge, LA",2015-10-27,244736.25
5091,"Genesis BR, LLC","1001 Blount Rd., Baton Rouge, LA",2015-10-27,848500
5092,"Genesis BR, LLC","1001 Blount Rd., Baton Rouge, LA",2015-10-27,848500
5093,"Genesis BR, LLC","1001 Blount Rd., Baton Rouge, LA",2015-10-27,759930.52
5094,"Genesis BR, LLC","1001 Blount Rd., Baton Rouge, LA",2015-10-27,307498.61
5095,"Genesis BR, LLC","1001 Blount Rd., Baton Rouge, LA",2015-10-27,793250.09
5096,"Genesis BR, LLC","1001 Blount Rd., Baton Rouge, LA",2015-10-27,342946.73
5097,"Genesis BR, LLC","1001 Blount Rd., Baton Rouge, LA",2015-10-27,365778.68
5098,"Genesis BR, LLC","1001 Blount Rd., Baton Rouge, LA",2015-10-27,793639.55
5099,"Genesis BR, LLC","1001 Blount Rd., Baton Rouge, LA",2015-10-27,589595.67
5100,"Genesis BR, LLC","1001 Blount Rd., Baton Rouge, LA",2015-10-27,530543.8
5101,"Genesis BR, LLC","1001 Blount Rd., Baton Rouge, LA",2015-10-27,357328.47
5102,"Genesis BR, LLC","1001 Blount Rd., Baton Rouge, LA",2015-10-27,848500
5103,"Genesis BR, LLC","1001 Blount Rd., Baton Rouge, LA",2015-10-27,848500
5104,"Genesis BR, LLC","1001 Blount Rd., Baton Rouge, LA",2015-10-27,712833.5
5105,"Genesis Crude Oil, L.P.","716 Port Hudson Cemetary Rd., Zachary, LA",2015-10-27,573051.11
5106,"Genesis Crude Oil, L.P.","716 Port Hudson Cemetary Rd., Zachary, LA",2015-10-27,214003.75
5107,"Genesis BR, LLC","1001 Blount Rd., Baton Rouge, LA",2015-10-27,734208.75
5108,"Genesis Crude Oil, L.P.","716 Port Hudson Cemetary Rd., Zachary, LA",2015-10-27,111073.74
5109,"Genesis BR, LLC","1001 Blount Rd., Baton Rouge, LA",2015-10-27,393413.47
5110,"Genesis Crude Oil, L.P.","716 Port Hudson Cemetary Rd, Zachary, LA",2015-10-27,449039.78
5111,"Genesis Crude Oil, L.P.","716 Port Hudson Cemetary Rd., Zachary, LA",2015-10-27,96070.39
5112,"Genesis Crude Oil, L.P.","716 Port Hudson Cemetary Rd., Zachary, LA",2015-10-27,292775.94
5113,"Taylor Oilfield Mfg, Inc.","225 Burgess Dr., Broussard, LA",2015-06-23,19449.19
5114,"Taylor Oilfield Mfg, Inc.","225 Burgess Dr., Broussard, LA",2015-06-23,104133.25
5115,Shell Chemical Company LP,"7594 Hwy 75, Geismar, LA",2015-06-23,667549.46
5116,"Stupp Coatings, LLC","12710 Leisure Road, Baker, LA",2015-06-23,282119.29
5117,Stupp Corporation,"12555 Ronaldson Road, Baton Rouge, LA",2015-06-23,716877.8
5118,"Catalyst Recovery of Louisiana, LLC","100 American Blvd, Lafayette, LA",2015-06-23,115608.15
5119,"IO Marine Systems, Inc.","5000 River Road, Harahan, LA",2015-06-23,196885.5
5120,Digital Machining Systems LLC,"929 Ridge Rd, Duson, LA",2015-06-23,25872.71
5121,"Louisiana Pigment Company, LP","3300 Bayou D'Inde Road, Westlake, LA",2015-06-23,753023.88
5122,"Amcol Health and Beauty Solutions, Inc.","301 Laser Lane, Lafayette, LA",2015-06-23,58487.66
5123,"Community Coffee Company, LLC","1833 LA Higway 1 South, Port Allen, LA",2015-06-23,39781.85
5124,"Intracoastal Iron Works, Inc.","743 Bourg-Larose Hwy, Bourg, LA",2015-06-23,43002.82
5125,Blue Cube Operations LLC,"Highway 966, Napoleonville, LA",2015-06-23,19831.74
5126,"Arch Chemicals, Inc","960 I-10 at Westlake Exit, Lake Charles, LA",2015-06-23,52442.12
5127,"Gesipa Fasteners USA, Inc.","1830 N Pine St, Vivian, LA",2015-06-23,200458.4
5128,"Innophos, Inc.","10810 Highway 75, Geismar, LA",2015-06-23,92344.2
5129,Mexichem Fluor Inc.,"4990 ICI Road B, St. Gabriel, LA",2015-06-23,752976.12
5130,Catalyst Old River Hydroelectric LP,"La Hwy 15 and Mississippi Rive, Vidalia, LA",2015-06-23,181354.57
5131,Pellerin Milnor Corporation,"700 Jackson Street, Kenner, LA",2015-06-23,46976.9
5132,Pioneer Americas LLC,"4205 Highway 75, St. Gabriel, LA",2015-06-23,495918.38
5133,"REG Geismar, LLC","36187 Highway 30, Geismar, LA",2015-06-23,71734.72
5134,"American Tank Company, Inc.","301 North West Bypass Road, New Iberia, LA",2015-06-23,30486.4
5135,"Cortec, LLC","208 Equity Blvd., Houma, LA",2015-06-23,105248.66
5136,"Delta Packaging, Inc.","1601 Coleman Avenue, West Monroe, LA",2015-06-23,1191.43
5137,"Mammoth Properties, LLC","10246 Mammoth Avenue, Baton Rouge, LA",2015-06-23,359591.92
5138,"Frymaster, L.L.C.","8700 Line Avenue, Shreveport, LA",2015-06-23,112342.26
5139,"Noble Plastics, Inc.","318 Burleigh Lane, Grand Coteau, LA",2015-06-23,94406.08
5140,Williams Olefins LLC,"5205 Highway 3115, Geismar, LA",2015-06-23,724712.01
5141,Eagle US 2 LLC,"1300 PPG Drive, Westlake, LA",2015-06-23,819545.88
5142,Eagle US 2 LLC,"1300 PPG Drive, Westlake, LA",2015-06-23,819806.32
5143,Eagle US 2 LLC,"1300 PPG Drive, Westlake, LA",2015-06-23,819921.77
5144,Eagle US 2 LLC,"1300 PPG Drive, Westlake, LA",2015-06-23,819686.27
5145,Eagle US 2 LLC,"1300 PPG Drive, Westlake, LA",2015-06-23,818235.85
5146,Eagle US 2 LLC,"1300 PPG Drive, Westlake, LA",2015-06-23,818056.6
5147,Eagle US 2 LLC,"1300 PPG Drive, Westlake, LA",2015-06-23,746341.53
5148,Eagle US 2 LLC,"1300 PPG Drive, Westlake, LA",2015-06-23,815723.86
5149,Eagle US 2 LLC,"1300 PPG Drive, Westlake, LA",2015-06-23,629093.01
5150,"American Biocarbon CT, LLC","32505 LA Highway 1, White Castle, LA",2015-06-23,362266.63
5151,"Cameron LNG, LLC","301 North Main St., Hackberry, LA",2015-06-23,30211.48
5152,"LAD Salvage, L.L.C.","155 Gordy St., Baldwin, LA",2015-06-23,98125.41
5153,"LAD Salvage, L.L.C.","1046 River Road, Berwick, LA",2015-06-23,3856.66
5154,"LAD Salvage, L.L.C.","1043 East Stephensville Road, Stephensville, LA",2015-06-23,3907.77
5155,Orion Instruments LLC,"2105 Oak Villa Boulevard, Baton Rouge, LA",2015-06-23,72274.04
5156,"JMS Foodservice, LLC","1201 Edwards Ave., Harahan, LA",2015-06-23,2054.1
5157,Folger Coffee Company,"14601 Old Gentilly Road, New Orleans, LA",2015-12-08,769454.99
5158,"Cactus Wellhead, LLC","4117 Meadow Lane, Bossier City, LA",2015-06-23,720901.75
5159,"Cactus Wellhead, LLC","4117 Meadow Lane, Bossier City, LA",2015-06-23,14070.04
5160,CITGO Petroleum Corporation,"4401 Hwy 108, Lake Charles, LA",2015-06-23,717522.96
5161,Evonik Corporation,"3606 Hwy 44, Garyville, LA",2015-06-23,529816.34
5162,CITGO Petroleum Corporation,"4401 Hwy 108, Lake Charles, LA",2015-06-23,575960.13
5163,CITGO Petroleum Corporation,"4401 Hwy 108, Lake Charles, LA",2015-06-23,606157.12
5164,CITGO Petroleum Corporation,"4401 Hwy 108, Lake Charles, LA",2015-06-23,655785.49
5165,"Cal-Chlor Fluids, LLC","300 Adam Ted Gisclair St., Golden Meadows, LA",2015-06-23,335511.25
5166,Louisiana Generating LLC,"Highway 981, New Roads, LA",2015-06-23,289771.52
5167,Louisiana Generating LLC,"Highway 981, New Roads, LA",2015-06-23,368395.67
5168,Louisiana Generating LLC,"Highway 981, New Roads, LA",2015-06-23,280140.71
5169,"Almatis Burnside, LLC","41237 Hwy 22, Burnside, LA",2015-06-23,71341.09
5170,"GEO Specialty Chemicals, Inc.","1502 North Washington, Bastrop, LA",2015-06-23,147472.71
5171,K/D/S Promix LLC,"662 Hwy 90, Belle Rose, LA",2015-06-23,325774.84
5172,"Baton Rouge Fractionators, LLC","2220 N. River Road, Port Allen, LA",2015-06-23,30070.62
5173,Baton Rouge Propylene Concentrator,"2220 North River Road, Port Allen, LA",2015-06-23,23201.23
5174,Enterprise Products Company,"3461 Highway 513, Mansfield, LA",2015-06-23,36755.49
5175,Enterprise Gas Processing LLC,"Hwy 371 @ Trunkline Rd, Garden City, LA",2015-06-23,75539.41
5176,Enterprise Gas Processing LLC,"Hwy 61, Norco, LA",2015-06-23,160251.72
5177,Enterprise Gas Processing LLC,"5319 Bayou Black Road, Gibson, LA",2015-06-23,485534.15
5178,Cleco Power LLC,"963 Powerplant Road, Mansfield, LA",2015-06-23,713442.97
5179,Cleco Power LLC,"963 Powerplant Road, Mansfield, LA",2015-06-23,780700.31
5180,Cleco Power LLC,"963 Powerplant Road, Mansfield, LA",2015-06-23,637888.57
5181,Cleco Power LLC,"2180 St Landry Hwy, St Landry, LA",2015-06-23,261529.98
5182,Cleco Power LLC,"237 Newman St, Baldwin, LA",2015-06-23,618296.56
5183,Cleco Power LLC,"30385 Crowly-Eunice Hwy., Eunice, LA",2015-06-23,225730.23
5184,Cleco Power LLC,"30385 Crowly-Eunice Hwy., Eunice, LA",2015-06-23,527192.05
5185,Cleco Power LLC,"275 Rodemacher Road, Lena, LA",2015-06-23,848467.31
5186,Cleco Power LLC,"275 Rodemacher Road, Lena, LA",2015-06-23,690507.2
5187,Cleco Power LLC,"275 Rodemacher Road, Lena, LA",2015-06-23,654216.97
5188,Cleco Power LLC,"275 Rodemacher Road, Lena, LA",2015-06-23,611689.88
5189,"Baker Hughes Oilfield Operations, Inc.","120 Southpark Road, Lafayette, LA",2015-10-27,226136.31
5190,Baker Hughes Oilfield Operations,"199 Corps Dirve, Venice, LA",2015-10-27,28041.26
5191,Baker Hughes Oilfield Operations,"1064 Baker Hughes Drive, Broussard, LA",2015-12-08,23159.78
5192,Baker Hughes Oilfield Operations dba Completions & Fishing,"139 Equity Blvd, Houma, LA",2015-12-08,77738.26
5193,"Baker Hughes Oilfield Operations, Inc.","4907 Hazel Jones Rd., Bossier City, LA",2015-12-08,114455.41
5194,Baker Petrolite Corp,"135 Industrial Drive, Rayne, LA",2016-03-22,403953.44
5195,"Baker Hughes Oilfield Operations, Inc dba Drilling Fluids","Estay Road, Fourchon, LA",2015-10-27,16090.42
5196,"Baker Hughes Oilfield Operations, Inc. dba Drill Bits","1046 Allier Road, Broussard, LA",2015-10-27,28962.31
5197,"Baker Hughes Oilfield Operations, Inc.","1058 Baker Hughes Drive, Broussard, LA",2015-10-27,95312.82
5198,Baker Hughes Oilfield Operations dba Drilling Services,"1231 Old Spanish Trail, Broussard, LA",2016-03-22,49891.11
5199,Baker Hughes Oilfield Operations,"1100 Baker Hughes Drive, Broussard, LA",2015-10-27,40340.19
5200,"Benoit Premium Threading, LLC","3400 Industrial Park Drive, Houma, LA",2015-06-23,182905.87
5201,International Paper Company,"4537 Highway 480, Campti, LA",2015-06-23,675572.78
5202,International Paper Company,"4537 Highway 480, Campti, LA",2015-06-23,603422.56
5203,International Paper Company,"4537 Highway 480, Campti, LA",2015-06-23,673273.76
5204,Mondi Bags USA LLC,"3757 Second Street, Arcadia, LA",2015-06-23,4558.72
5205,Maritime International Inc.,"1186 Petroleum Pkwy., Broussard, LA",2015-08-25,198894.13
5206,Georgia-Pacific Wood Products South LLC,"3442 Highway 12 E, DeQuincy, LA",2015-08-25,160184.65
5207,Textron Marine & Land Systems,"252 Stone Road, Slidell, LA",2015-06-23,485664.75
5208,CertainTeed Corporation Roofing Products Group,"620 Aero Drive, Shreveport, LA",2015-08-25,287439.07
5209,"UOP, LLC","1200 Airline Highway, Baton Rouge, LA",2015-08-25,651787.49
5210,Honeywell International,"2966 Lupine, Baton Rouge, LA",2015-06-23,835444.81
5211,Honeywell International,"2966 Lupine, Baton Rouge, LA",2015-06-23,836478.45
5212,Honeywell International,"2966 Lupine, Baton Rouge, LA",2015-06-23,605218.93
5213,Honeywell International,"12875 Scenic Hwy, Baton Rouge, LA",2015-06-23,307413.93
5214,Honeywell International,"5525 Hwy 3115, Geismar, LA",2015-06-23,250694.16
5215,Honeywell International,"5525 Hwy 3115, Geismar, LA",2015-06-23,787871.5
5216,Honeywell International,"5525 Hwy 3115, Geismar, LA",2015-06-23,793429.88
5217,Honeywell International,"5525 Hwy 3115, Geismar, LA",2015-06-23,808300.91
5218,"Century Marketing Solutions, LLC","3000 Cameron St., Monroe, LA",2015-06-23,128414.08
5219,"Century Marketing Solution, LLC","2487 Texas Avenue, Shreveport, LA",2015-06-23,27659.19
5220,"Blackwater New Orleans, LLC","660 La Bauve Drive, Westwego, LA",2015-06-23,451793.76
5221,"Southern Ionics, Inc.","1202 Airline Highway, Baton Rouge, LA",2015-06-23,117426.12
5222,"ECO Services Operations, LLC","1301 Airline Highway, Baton Rouge, LA",2015-06-23,763142.6
5223,"Rubicon, LLC","9156 Highway 75, Geismar, LA",2015-08-25,462189.32
5224,"Bayou Companies, LLC","5200 Curtis Lane, New Iberia, LA",2015-06-23,30414.44
5225,"Rain CII Carbon, LLC","1140 Jefferson Highway, Gramercy, LA",2015-06-23,313995.47
5226,"Rain CII Carbon, LLC","801 Prospect Avenue, Norco, LA",2015-06-23,15852.98
5227,"Rain CII Carbon, LLC","700 Coke Plant Road, Chalmette, LA",2015-06-23,316540.98
5228,"Rain CII Carbon, LLC","1920 PakTank Road, Sulphur, LA",2015-06-23,15922.43
5229,"Veracity Machine, L.L.C.","181 Technology Lane, Gray, LA",2015-06-23,51093.52
5230,ExPert Riser Solutions LLC,"274 N J Theriot Road, Golden Meadow, LA",2015-06-23,741482.66
5231,"Great Southern Galvanizing, Inc. dba Great States Galvanizing","19550 Salvant Rd, Zachary, LA",2015-06-23,30323.69
5232,"Quality Iron of Louisiana, LLC","30875 Strawberry Lane, Hammond, LA",2015-06-23,15769.48
5233,"Quality Iron Fabricators, Inc.","30875 Strawberry Lane, Hammond, LA",2015-06-23,21125.98
5234,"Gravois Aluminum Boats, LLC dba Metal Shark Boats","6816 E. Admiral Doyle Dr., Jeanerette, LA",2015-06-23,69679.08
5235,"Superior Scrap Metal & Recycling of Baton Rouge, Inc.","2527 South Westport Drive, Port Allen, LA",2015-06-23,12145.54
5236,"UTLX Manufacturing, LLC","6325 Hwy 1 North, Alexandria, LA",2015-06-23,409550.28
5237,Twin Brothers Marine LLC,"322 Twin Brothers Rd, Louisa, LA",2015-06-23,88518.98
5238,"Gulf Craft, LLC","320 Boro Lane, Franklin, LA",2015-06-23,4261.51
5239,"Calumet Properties, L.L.C.","320 Boro Lane, Franklin, LA",2015-06-23,224879.87
5240,"Performance Energy Services, LLC","250 N. American Court, Houma, LA",2015-06-23,51075.52
5241,"Southern Recycling, LLC","838 Hwy. 182, Houma, LA",2015-06-23,174999.23
5242,"Southern Recycling, LLC","4802 Cameron St, Scott, LA",2015-06-23,19301.28
5243,"Southern Recycling, LLC","1367 Mahaffey Rd., Port Allen, LA",2015-06-23,15203.45
5244,"Southern Recycling, LLC","4801 Florida Ave, New Orleans, LA",2015-06-23,108145.98
5245,"Southern Recycling, LLC","9282 Hwy 182 East, Amelia, LA",2015-06-23,6509.78
5246,"Elevating Boats, LLC","900 St. Bernard Parkway, Braithwaite, LA",2015-08-25,6136.54
5247,Elevating Boats LLC,"40495 W-I55 Service Road, Ponchatoula, LA",2015-06-23,31918.3
5248,Weyerhaeuser NR Company,"706 Hwy 167 N, Dodson, LA",2015-06-23,203810.99
5249,Weyerhaeuser NR Company,"17391 Florida Blvd, Holden, LA",2015-06-23,172937.89
5250,Weyerhaeuser NR Company,"234 Industrial Avenue, Natchitoches, LA",2015-06-23,274536.69
5251,Weyerhaeuser NR Company,"130 Girl Scout Road, Simsboro, LA",2015-06-23,176601.51
5252,Weyerhaeuser NR Company,"2792 Obrie Street, Zwolle, LA",2015-06-23,7812.96
5253,PCS Nitrogen Fertilizer LP,"LA Hwy 30 Hwy 3115, Geismar, LA",2015-06-23,330217.84
5254,International Paper Company,"204 South Park Road, Lafayette, LA",2015-08-25,104494.63
5255,"Solvay USA, Inc.","5677 N Industrial Rd., Shreveport, LA",2016-06-24,747213.32
5256,Sasol Chemicals (USA) LLC,"2201 Old Spanish Trail, Westlake, LA",2015-10-27,349279
5257,Sasol Chemicals (USA) LLC,"2201 Old Spanish Trail, Westlake, LA",2015-10-27,348670.23
5258,Sasol Chemicals (USA) LLC,"2201 Old Spanish Trail, Westlake, LA",2015-10-27,244004.94
5259,Sasol Chemicals (USA) LLC,"2201 Old Spanish Trail, Westlake, LA",2015-10-27,206277.07
5260,Sasol Chemicals (USA) LLC,"2201 Old Spanish Trail, Westlake, LA",2015-10-27,810042.74
5261,Sasol Chemicals (USA) LLC,"2201 Old Spanish Trail, Westlake, LA",2015-08-25,811020.02
5262,Sasol Chemicals (USA) LLC,"2201 Old Spanish Trail, Westlake, LA",2015-08-25,811225.02
5263,Sasol Chemicals (USA) LLC,"2201 Old Spanish Trail, Westlake, LA",2015-08-25,743694.74
5264,Sasol Chemicals (USA) LLC,"2201 Old Spanish Trail, Westlake, LA",2015-08-25,773183.9
5265,Sasol Chemicals (USA) LLC,"2201 Old Spanish Trail, Westlake, LA",2015-08-25,731092.32
5266,Sasol Chemicals (USA) LLC,"2201 Old Spanish Trail, Westlake, LA",2015-08-25,712175.25
5267,Sasol Chemicals (USA) LLC,"2201 Old Spanish Trail, Westlake, LA",2015-08-25,774464.42
5268,Sasol Chemicals (USA) LLC,"2201 Old Spanish Trail, Westlake, LA",2015-08-25,747838.2
5269,International Paper Company,"Hwy 509, Mansfield, LA",2015-08-25,709143.76
5270,International Paper Company,"Hwy 509 NE, Mansfield, LA",2015-08-25,799716.36
5271,International Paper Company,"Hwy 509, Mansfield, LA",2015-08-25,845604.07
5272,International Paper Company,"Hwy 509, Mansfield, LA",2015-08-25,844956.04
5273,International Paper Company,"Hwy 509, Mansfield, LA",2015-08-25,841325.85
5274,International Paper Company,"Hwy 509, Mansfield, LA",2015-08-25,761646.69
5275,Calcasieu Refining Company,"4359 West Tank Farm Road, Lake Charles, LA",2015-12-08,650268.36
5276,"William C. New Interests, LLC","6032 Railroad Avenue, Morgan City, LA",2015-08-25,11810.07
5277,"William C. New Development Company, LLC","6020 Railroad Avenue, Morgan City, LA",2015-08-25,2723.69
5278,"Magellan Midstream Partners, LP","5000 River Road, Marrero, LA",2015-08-25,139130.52
5279,"Westlake Styrene, LP","900 Hwy 108, Sulphur, LA",2015-08-25,264117.57
5280,"Westlake Management Services, Inc.","3525 Cities Services Hwy, Sulphur, LA",2015-08-25,556882.83
5281,"Westlake Management Services, Inc.","3525 Cities Services Hwy, Sulphur, LA",2015-08-25,220942.93
5282,"Westlake Petrochemical, LLC","900 Hwy 108, Sulphur, LA",2015-08-25,87374.94
5283,"WPT, LLC","900 Highway 108, Sulphur, LA",2015-08-25,63175.26
5284,"Westlake Petrochemical, LLC","900 Hwy 108, Sulphur, LA",2015-08-25,266179.54
5285,"Westlake Vinyls Company, LP","36045 Hwy 30, Geismar, LA",2015-08-25,680114.1
5286,"Westlake Vinyls Company, LP","36045 Hwy 30, Geismar, LA",2015-08-25,302929.87
5287,"Westlake Vinyls Company, LP","36045 Hwy 30, Geismar, LA",2015-08-25,613894.62
5288,Westlake Chemical OpCo LP,"900 Highway 108, Sulphur, LA",2015-08-25,779602.86
5289,Westlake Chemical OpCo LP,"900 Highway 108, Sulphur, LA",2015-08-25,184770.76
5290,Westlake Chemical OpCo LP,"900 Highway 108, Sulphur, LA",2015-08-25,484831.72
5291,Westlake Chemical OpCo LP,"900 Highway 108, Sulphur, LA",2015-08-25,374416.76
5292,Westlake Chemical OpCo LP,"900 Highway 108, Sulphur, LA",2015-08-25,372559.62
5293,"Blake International USA Rigs, LLC","410 South Van Avenue, Houma, LA",2015-06-23,4839.02
5294,Elevating Boats LLC,"40495 W-I55 Service Road, Ponchatoula, LA",2015-08-25,4503.86
5295,"Elevating Boats, LLC","201 Dean Ct, Houma, LA",2015-08-25,2613.94
5296,"Louisiana Rice Mill, LLC","4 South Ave D, Crowley, LA",2015-08-25,25514.17
5297,"Louisiana Rice Mill, LLC","102 S. 13th Street, Mermentau, LA",2015-08-25,124215.74
5298,"New Industries, LLC","6032 Railroad Avenue, Morgan City, LA",2015-08-25,330723.67
5299,"ABB, Inc.","18321 Swamp Road, Prairieville, LA",2015-08-25,4497.09
